pwm値	ロリコン出力値	速度	20区間速度平均	20区間速度平均％表示		
57200	5890	4	2.980099502	81.275 		
57220	5894	4	2.980099502	81.275 		
57240	5898	4	2.970149254	81.004 		
57260	5902	2	2.960199005	80.733 		
57280	5904	4	2.960199005	80.733 		
57300	5908	3	2.950248756	80.461 		
57320	5911	5	2.945273632	80.326 		
57340	5916	2	2.940298507	80.190 		
57360	5918	4	2.945273632	80.326 		
57380	5922	3	2.935323383	80.054 		
57400	5925	4	2.930348259	79.919 		
57420	5929	4	2.930348259	79.919 		
57440	5933	3	2.930348259	79.919 		
57460	5936	4	2.935323383	80.054 		
57480	5940	4	2.935323383	80.054 		
57500	5944	4	2.935323383	80.054 		
57520	5948	4	2.930348259	79.919 		
57540	5952	2	2.930348259	79.919 		
57560	5954	2	2.935323383	80.054 		
57580	5956	2	2.940298507	80.190 		
57600	5958	2	2.945273632	80.326 		
57620	5960	2	2.950248756	80.461 		
57640	5962	2	2.955223881	80.597 		
57660	5964	3	2.965174129	80.868 		
57680	5967	4	2.970149254	81.004 		
57700	5971	4	2.970149254	81.004 		
57720	5975	4	2.960199005	80.733 		
57740	5979	2	2.950248756	80.461 		
57760	5981	2	2.950248756	80.461 		
57780	5983	2	2.950248756	80.461 		
57800	5985	2	2.960199005	80.733 		
57820	5987	2	2.970149254	81.004 		
57840	5989	2	2.975124378	81.140 		
57860	5991	4	2.985074627	81.411 		
57880	5995	4	2.980099502	81.275 		
57900	5999	4	2.980099502	81.275 		
57920	6003	4	2.980099502	81.275 		
57940	6007	4	2.980099502	81.275 		
57960	6011	4	2.975124378	81.140 		
57980	6015	4	2.970149254	81.004 		
58000	6019	2	2.965174129	80.868 		
58020	6021	1	2.970149254	81.004 		
58040	6022	2	2.985074627	81.411 		
58060	6024	4	2.995024876	81.682 		
58080	6028	2	2.985074627	81.411 		
58100	6030	2	2.995024876	81.682 		
58120	6032	1	3	81.818 		
58140	6033	4	3.014925373	82.225 		
58160	6037	3	3.014925373	82.225 		
58180	6040	3	3.009950249	82.090 		
58200	6043	4	3.009950249	82.090 		
58220	6047	3	3	81.818 		
58240	6050	4	3.004975124	81.954 		
58260	6054	4	3.004975124	81.954 		
58280	6058	2	3	81.818 		
58300	6060	2	3.009950249	82.090 		
58320	6062	3	3.019900498	82.361 		
58340	6065	3	3.024875622	82.497 		
58360	6068	4	3.019900498	82.361 		
58380	6072	4	3.009950249	82.090 		
58400	6076	2	3	81.818 		
58420	6078	2	3	81.818 		
58440	6080	2	3	81.818 		
58460	6082	2	3	81.818 		
58480	6084	2	3.009950249	82.090 		
58500	6086	2	3.019900498	82.361 		
58520	6088	2	3.029850746	82.632 		
58540	6090	4	3.029850746	82.632 		
58560	6094	4	3.024875622	82.497 		
58580	6098	3	3.024875622	82.497 		
58600	6101	4	3.024875622	82.497 		
58620	6105	4	3.019900498	82.361 		
58640	6109	4	3.019900498	82.361 		
58660	6113	2	3.019900498	82.361 		
58680	6115	2	3.029850746	82.632 		
58700	6117	2	3.039800995	82.904 		
58720	6119	2	3.049751244	83.175 		
58740	6121	1	3.049751244	83.175 		
58760	6122	4	3.054726368	83.311 		
58780	6126	2	3.049751244	83.175 		
58800	6128	2	3.049751244	83.175 		
58820	6130	2	3.059701493	83.446 		
58840	6132	2	3.069651741	83.718 		
58860	6134	3	3.07960199	83.989 		
58880	6137	2	3.084577114	84.125 		
58900	6139	1	3.084577114	84.125 		
58920	6140	6	3.084577114	84.125 		
58940	6146	3	3.07960199	83.989 		
58960	6149	4	3.084577114	84.125 		
58980	6153	4	3.07960199	83.989 		
59000	6157	2	3.07960199	83.989 		
59020	6159	2	3.089552239	84.261 		
59040	6161	2	3.089552239	84.261 		
59060	6163	5	3.089552239	84.261 		
59080	6168	4	3.074626866	83.853 		
59100	6172	4	3.074626866	83.853 		
59120	6176	4	3.074626866	83.853 		
59140	6180	2	3.074626866	83.853 		
59160	6182	4	3.084577114	84.125 		
59180	6186	4	3.089552239	84.261 		
59200	6190	2	3.084577114	84.125 		
59220	6192	4	3.089552239	84.261 		
59240	6196	2	3.094527363	84.396 		
59260	6198	2	3.099502488	84.532 		
59280	6200	2	3.104477612	84.668 		
59300	6202	2	3.114427861	84.939 		
59320	6204	3	3.124378109	85.210 		
59340	6207	4	3.124378109	85.210 		
59360	6211	4	3.124378109	85.210 		
59380	6215	4	3.124378109	85.210 		
59400	6219	4	3.124378109	85.210 		
59420	6223	4	3.124378109	85.210 		
59440	6227	4	3.124378109	85.210 		
59460	6231	4	3.124378109	85.210 		
59480	6235	2	3.119402985	85.075 		
59500	6237	2	3.129353234	85.346 		
59520	6239	2	3.139303483	85.617 		
59540	6241	2	3.144278607	85.753 		
59560	6243	3	3.149253731	85.889 		
59580	6246	3	3.149253731	85.889 		
59600	6249	4	3.154228856	86.024 		
59620	6253	2	3.154228856	86.024 		
59640	6255	4	3.164179104	86.296 		
59660	6259	4	3.169154229	86.431 		
59680	6263	4	3.164179104	86.296 		
59700	6267	4	3.164179104	86.296 		
59720	6271	4	3.15920398	86.160 		
59740	6275	2	3.154228856	86.024 		
59760	6277	2	3.164179104	86.296 		
59780	6279	3	3.15920398	86.160 		
59800	6282	4	3.164179104	86.296 		
59820	6286	4	3.154228856	86.024 		
59840	6290	3	3.144278607	85.753 		
59860	6293	4	3.139303483	85.617 		
59880	6297	4	3.129353234	85.346 		
59900	6301	4	3.119402985	85.075 		
59920	6305	2	3.109452736	84.803 		
59940	6307	2	3.109452736	84.803 		
59960	6309	2	3.119402985	85.075 		
59980	6311	2	3.119402985	85.075 		
60000	6313	2	3.119402985	85.075 		
60020	6315	2	3.119402985	85.075 		
60040	6317	2	3.119402985	85.075 		
60060	6319	4	3.119402985	85.075 		
60080	6323	4	3.109452736	84.803 		
60100	6327	4	3.099502488	84.532 		
60120	6331	3	3.089552239	84.261 		
60140	6334	4	3.084577114	84.125 		
60160	6338	4	3.074626866	83.853 		
60180	6342	4	3.064676617	83.582 		
60200	6346	2	3.064676617	83.582 		
60220	6348	2	3.069651741	83.718 		
60240	6350	2	3.07960199	83.989 		
60260	6352	2	3.089552239	84.261 		
60280	6354	2	3.099502488	84.532 		
60300	6356	2	3.109452736	84.803 		
60320	6358	2	3.119402985	85.075 		
60340	6360	4	3.129353234	85.346 		
60360	6364	2	3.129353234	85.346 		
60380	6366	2	3.134328358	85.482 		
60400	6368	4	3.144278607	85.753 		
60420	6372	4	3.134328358	85.482 		
60440	6376	2	3.124378109	85.210 		
60460	6378	2	3.124378109	85.210 		
60480	6380	4	3.119402985	85.075 		
60500	6384	3	3.114427861	84.939 		
60520	6387	2	3.119402985	85.075 		
60540	6389	2	3.129353234	85.346 		
60560	6391	2	3.139303483	85.617 		
60580	6393	4	3.139303483	85.617 		
60600	6397	4	3.129353234	85.346 		
60620	6401	4	3.129353234	85.346 		
60640	6405	5	3.119402985	85.075 		
60660	6410	2	3.114427861	84.939 		
60680	6412	2	3.124378109	85.210 		
60700	6414	2	3.134328358	85.482 		
60720	6416	2	3.139303483	85.617 		
60740	6418	2	3.149253731	85.889 		
60760	6420	2	3.149253731	85.889 		
60780	6422	4	3.149253731	85.889 		
60800	6426	4	3.139303483	85.617 		
60820	6430	3	3.129353234	85.346 		
60840	6433	4	3.124378109	85.210 		
60860	6437	4	3.124378109	85.210 		
60880	6441	4	3.124378109	85.210 		
60900	6445	4	3.119402985	85.075 		
60920	6449	2	3.119402985	85.075 		
60940	6451	2	3.129353234	85.346 		
60960	6453	2	3.139303483	85.617 		
60980	6455	2	3.139303483	85.617 		
61000	6457	2	3.139303483	85.617 		
61020	6459	2	3.139303483	85.617 		
61040	6461	3	3.139303483	85.617 		
61060	6464	3	3.134328358	85.482 		
61080	6467	4	3.129353234	85.346 		
61100	6471	4	3.119402985	85.075 		
61120	6475	4	3.119402985	85.075 		
61140	6479	2	3.119402985	85.075 		
61160	6481	2	3.129353234	85.346 		
61180	6483	2	3.139303483	85.617 		
61200	6485	4	3.149253731	85.889 		
61220	6489	4	3.149253731	85.889 		
61240	6493	2	3.144278607	85.753 		
61260	6495	2	3.154228856	86.024 		
61280	6497	2	3.164179104	86.296 		
61300	6499	2	3.174129353	86.567 		
61320	6501	2	3.169154229	86.431 		
61340	6503	4	3.179104478	86.703 		
61360	6507	3	3.184079602	86.839 		
61380	6510	2	3.189054726	86.974 		
61400	6512	2	3.199004975	87.246 		
61420	6514	4	3.208955224	87.517 		
61440	6518	4	3.208955224	87.517 		
61460	6522	4	3.208955224	87.517 		
61480	6526	4	3.199004975	87.246 		
61500	6530	4	3.199004975	87.246 		
61520	6534	3	3.195	87.136 		
61540	6537	4	3.195979899	87.163 		
61560	6541	3	3.191919192	87.052 		
61580	6544	3	3.192893401	87.079 		
61600	6547	3	3.193877551	87.106 		
61620	6550	3	3.194871795	87.133 		
61640	6553	3	3.195876289	87.160 		
61660	6556	4	3.196891192	87.188 		
61680	6560	4	3.192708333	87.074 		
61700	6564	4	3.188481675	86.959 		
61720	6568	2	3.184210526	86.842 		
61740	6570	2	3.19047619	87.013 		
61760	6572	2	3.196808511	87.186 		
61780	6574	2	3.203208556	87.360 		
61800	6576	4	3.209677419	87.537 		
61820	6580	4	3.205405405	87.420 		
61840	6584	3	3.201086957	87.302 		
61860	6587	4	3.202185792	87.332 		
61880	6591	3	3.197802198	87.213 		
61900	6594	4	3.198895028	87.243 		
61920	6598	4	3.194444444	87.121 		
61940	6602	4	3.189944134	86.998 		
61960	6606	3	3.185393258	86.874 		
61980	6609	3	3.186440678	86.903 		
62000	6612	3	3.1875	86.932 		
62020	6615	3	3.188571429	86.961 		
62040	6618	4	3.189655172	86.991 		
62060	6622	4	3.184971098	86.863 		
62080	6626	2	3.180232558	86.734 		
62100	6628	4	3.187134503	86.922 		
62120	6632	3	3.182352941	86.791 		
62140	6635	4	3.183431953	86.821 		
62160	6639	4	3.178571429	86.688 		
62180	6643	2	3.173652695	86.554 		
62200	6645	3	3.180722892	86.747 		
62220	6648	2	3.181818182	86.777 		
62240	6650	4	3.18902439	86.973 		
62260	6654	4	3.18404908	86.838 		
62280	6658	3	3.179012346	86.700 		
62300	6661	4	3.180124224	86.731 		
62320	6665	4	3.175	86.591 		
62340	6669	4	3.169811321	86.449 		
62360	6673	2	3.164556962	86.306 		
62380	6675	2	3.171974522	86.508 		
62400	6677	2	3.179487179	86.713 		
62420	6679	2	3.187096774	86.921 		
62440	6681	2	3.194805195	87.131 		
62460	6683	2	3.202614379	87.344 		
62480	6685	4	3.210526316	87.560 		
62500	6689	4	3.205298013	87.417 		
62520	6693	4	3.2	87.273 		
62540	6697	2	3.194630872	87.126 		
62560	6699	3	3.202702703	87.346 		
62580	6702	4	3.204081633	87.384 		
62600	6706	3	3.198630137	87.235 		
62620	6709	3	3.2	87.273 		
62640	6712	4	3.201388889	87.311 		
62660	6716	4	3.195804196	87.158 		
62680	6720	4	3.190140845	87.004 		
62700	6724	4	3.184397163	86.847 		
62720	6728	4	3.178571429	86.688 		
62740	6732	2	3.172661871	86.527 		
62760	6734	2	3.18115942	86.759 		
62780	6736	3	3.189781022	86.994 		
62800	6739	2	3.191176471	87.032 		
62820	6741	4	3.2	87.273 		
62840	6745	4	3.194029851	87.110 		
62860	6749	4	3.187969925	86.945 		
62880	6753	4	3.181818182	86.777 		
62900	6757	2	3.175572519	86.607 		
62920	6759	1	3.184615385	86.853 		
62940	6760	5	3.201550388	87.315 		
62960	6765	4	3.1875	86.932 		
62980	6769	3	3.181102362	86.757 		
63000	6772	4	3.182539683	86.797 		
63020	6776	4	3.176	86.618 		
63040	6780	2	3.169354839	86.437 		
63060	6782	2	3.178861789	86.696 		
63080	6784	2	3.18852459	86.960 		
63100	6786	4	3.198347107	87.228 		
63120	6790	4	3.191666667	87.045 		
63140	6794	4	3.18487395	86.860 		
63160	6798	4	3.177966102	86.672 		
63180	6802	5	3.170940171	86.480 		
63200	6807	3	3.155172414	86.050 		
63220	6810	3	3.156521739	86.087 		
63240	6813	5	3.157894737	86.124 		
63260	6818	3	3.14159292	85.680 		
63280	6821	3	3.142857143	85.714 		
63300	6824	4	3.144144144	85.749 		
63320	6828	4	3.136363636	85.537 		
63340	6832	3	3.128440367	85.321 		
63360	6835	4	3.12962963	85.354 		
63380	6839	4	3.121495327	85.132 		
63400	6843	4	3.113207547	84.906 		
63420	6847	4	3.104761905	84.675 		
63440	6851	4	3.096153846	84.441 		
63460	6855	4	3.087378641	84.201 		
63480	6859	3	3.078431373	83.957 		
63500	6862	4	3.079207921	83.978 		
63520	6866	4	3.07	83.727 		
63540	6870	3	3.060606061	83.471 		
63560	6873	3	3.06122449	83.488 		
63580	6876	3	3.06185567	83.505 		
63600	6879	4	3.0625	83.523 		
63620	6883	4	3.052631579	83.254 		
63640	6887	4	3.042553191	82.979 		
63660	6891	5	3.032258065	82.698 		
63680	6896	3	3.010869565	82.115 		
63700	6899	4	3.010989011	82.118 		
63720	6903	3	3	81.818 		
63740	6906	3	3	81.818 		
63760	6909	4	3	81.818 		
63780	6913	1	2.988505747	81.505 		
63800	6914	4	3.011627907	82.135 		
63820	6918	2	3	81.818 		
63840	6920	2	3.011904762	82.143 		
63860	6922	2	3.024096386	82.475 		
63880	6924	2	3.036585366	82.816 		
63900	6926	2	3.049382716	83.165 		
63920	6928	2	3.0625	83.523 		
63940	6930	2	3.075949367	83.890 		
63960	6932	4	3.08974359	84.266 		
63980	6936	2	3.077922078	83.943 		
64000	6938	2	3.092105263	84.330 		
64020	6940	2	3.106666667	84.727 		
64040	6942	2	3.121621622	85.135 		
64060	6944	2	3.136986301	85.554 		
64080	6946	2	3.152777778	85.985 		
64100	6948	2	3.169014085	86.428 		
64120	6950	2	3.185714286	86.883 		
64140	6952	2	3.202898551	87.352 		
64160	6954	2	3.220588235	87.834 		
64180	6956	2	3.23880597	88.331 		
64200	6958	4	3.257575758	88.843 		
64220	6962	3	3.246153846	88.531 		
64240	6965	4	3.25	88.636 		
64260	6969	4	3.238095238	88.312 		
64280	6973	4	3.225806452	87.977 		
64300	6977	4	3.213114754	87.630 		
64320	6981	4	3.2	87.273 		
64340	6985	4	3.186440678	86.903 		
64360	6989	4	3.172413793	86.520 		
64380	6993	3	3.157894737	86.124 		
64400	6996	4	3.160714286	86.201 		
64420	7000	2	3.145454545	85.785 		
64440	7002	2	3.166666667	86.364 		
64460	7004	2	3.188679245	86.964 		
64480	7006	1	3.211538462	87.587 		
64500	7007	3	3.254901961	88.770 		
64520	7010	4	3.26	88.909 		
64540	7014	4	3.244897959	88.497 		
64560	7018	4	3.229166667	88.068 		
64580	7022	2	3.212765957	87.621 		
64600	7024	2	3.239130435	88.340 		
64620	7026	4	3.266666667	89.091 		
64640	7030	2	3.25	88.636 		
64660	7032	4	3.279069767	89.429 		
64680	7036	4	3.261904762	88.961 		
64700	7040	4	3.243902439	88.470 		
64720	7044	3	3.225	87.955 		
64740	7047	4	3.230769231	88.112 		
64760	7051	2	3.210526316	87.560 		
64780	7053	2	3.243243243	88.452 		
64800	7055	2	3.277777778	89.394 		
64820	7057	2	3.314285714	90.390 		
64840	7059	2	3.352941176	91.444 		
64860	7061	4	3.393939394	92.562 		
64880	7065	4	3.375	92.045 		
64900	7069	3	3.35483871	91.496 		
64920	7072	4	3.366666667	91.818 		
64940	7076	4	3.344827586	91.223 		
64960	7080	4	3.321428571	90.584 		
64980	7084	2	3.296296296	89.899 		
65000	7086	2	3.346153846	91.259 		
65020	7088	2	3.4	92.727 		
65040	7090	2	3.458333333	94.318 		
65060	7092	2	3.52173913	96.047 		
65080	7094	2	3.590909091	97.934 		
65100	7096	2	3.666666667	100.000 		
65120	7098	4	3.75	93.750 		
65140	7102	4	3.736842105	93.421 		
65160	7106	4	3.722222222	93.056 		
65180	7110	4	3.705882353	92.647 		
65200	7114	4	3.6875	92.188 		
65220	7118	4	3.666666667	91.667 		
65240	7122	3	3.642857143	91.071 		
65260	7125	4	3.692307692	92.308 		
65280	7129	4	3.666666667	91.667 		
65300	7133	4	3.636363636	90.909 		
65320	7137	1	3.6	90.000 		
65340	7138	4	3.888888889	97.222 		
65360	7142	5	3.875	96.875 		
65380	7147	4	3.714285714	92.857 		
65400	7151	4	3.666666667	91.667 		
65420	7155	4	3.6	90.000 		
65440	7159	4	3.5	87.500 		
65460	7163	4	3.333333333	83.333 		
65480	7167	2	3	75.000 		
65500	7169	4	4	100.000 		
65520	7173					
